,Sampling Time,Direction
1508,2024-02-25 16:09:06,Left
1509,2024-02-25 16:09:07,Left
1510,2024-02-25 16:09:07,Left
1511,2024-02-25 16:09:07,Left
1512,2024-02-25 16:09:08,Left
1513,2024-02-25 16:09:08,Left
1514,2024-02-25 16:09:08,Left
1515,2024-02-25 16:09:09,Left
1516,2024-02-25 16:09:09,Left
1517,2024-02-25 16:09:09,Left
1518,2024-02-25 16:09:10,Straight
1519,2024-02-25 16:09:10,Left
1520,2024-02-25 16:09:10,Left
1521,2024-02-25 16:09:11,Left
1522,2024-02-25 16:09:11,Straight
1523,2024-02-25 16:09:11,Left
1524,2024-02-25 16:09:12,Left
1525,2024-02-25 16:09:12,Left
1526,2024-02-25 16:09:12,Left
1527,2024-02-25 16:09:13,Left
1528,2024-02-25 16:09:13,Left
1529,2024-02-25 16:09:13,Left
1530,2024-02-25 16:09:14,Left
1531,2024-02-25 16:09:14,Left
1532,2024-02-25 16:09:14,Straight
1533,2024-02-25 16:09:15,Left
1534,2024-02-25 16:09:15,Left
1535,2024-02-25 16:09:15,Left
1536,2024-02-25 16:09:16,Left
1537,2024-02-25 16:09:16,Left
1538,2024-02-25 16:09:16,Left
1539,2024-02-25 16:09:17,Left
1540,2024-02-25 16:09:17,Left
1541,2024-02-25 16:09:17,Straight
1542,2024-02-25 16:09:18,Left
1543,2024-02-25 16:09:18,Left
1544,2024-02-25 16:09:18,Straight
1545,2024-02-25 16:09:19,Straight
1546,2024-02-25 16:09:19,Straight
1547,2024-02-25 16:09:19,Straight
1548,2024-02-25 16:09:20,Straight
1549,2024-02-25 16:09:20,Straight
1550,2024-02-25 16:09:20,Straight
1551,2024-02-25 16:09:20,Straight
1552,2024-02-25 16:09:21,Straight
1553,2024-02-25 16:09:21,Left
1554,2024-02-25 16:09:21,Left
1555,2024-02-25 16:09:22,Left
1556,2024-02-25 16:09:22,Straight
1557,2024-02-25 16:09:22,Left
1558,2024-02-25 16:09:23,Left
1559,2024-02-25 16:09:23,Left
1560,2024-02-25 16:09:23,Straight
1561,2024-02-25 16:09:24,Straight
1562,2024-02-25 16:09:24,Left
1563,2024-02-25 16:09:24,Straight
1564,2024-02-25 16:09:25,Straight
1565,2024-02-25 16:09:25,Straight
1566,2024-02-25 16:09:25,Straight
1567,2024-02-25 16:09:26,Straight
1568,2024-02-25 16:09:26,Straight
1569,2024-02-25 16:09:26,Right
1570,2024-02-25 16:09:27,Left
1571,2024-02-25 16:09:27,Straight
1572,2024-02-25 16:09:27,Straight
1573,2024-02-25 16:09:28,Left
1574,2024-02-25 16:09:28,Left
1575,2024-02-25 16:09:28,Left
1576,2024-02-25 16:09:29,Left
1577,2024-02-25 16:09:29,Left
1578,2024-02-25 16:09:29,Right
1579,2024-02-25 16:09:30,Left
1580,2024-02-25 16:09:30,Left
1581,2024-02-25 16:09:30,Straight
1582,2024-02-25 16:09:31,Left
1583,2024-02-25 16:09:31,Left
1584,2024-02-25 16:09:31,Left
1585,2024-02-25 16:09:32,Left
1586,2024-02-25 16:09:32,Right
1587,2024-02-25 16:09:32,Right
1588,2024-02-25 16:09:33,Right
1589,2024-02-25 16:09:33,Left
1590,2024-02-25 16:09:33,Right
1591,2024-02-25 16:09:34,Right
1592,2024-02-25 16:09:34,Straight
1593,2024-02-25 16:09:34,Right
1594,2024-02-25 16:09:35,Right
1595,2024-02-25 16:09:35,Left
1596,2024-02-25 16:09:35,Straight
1597,2024-02-25 16:09:36,Straight
1598,2024-02-25 16:09:36,Left
1599,2024-02-25 16:09:36,Left
1600,2024-02-25 16:09:37,Left
1601,2024-02-25 16:09:37,Left
1602,2024-02-25 16:09:37,Left
1603,2024-02-25 16:09:38,Left
1604,2024-02-25 16:09:38,Left
1605,2024-02-25 16:09:38,Left
1606,2024-02-25 16:09:39,Left
1607,2024-02-25 16:09:39,Left
1608,2024-02-25 16:09:39,Left
1609,2024-02-25 16:09:40,Left
1610,2024-02-25 16:09:40,Left
1611,2024-02-25 16:09:40,Left
1612,2024-02-25 16:09:41,Left
1613,2024-02-25 16:09:41,Left
1614,2024-02-25 16:09:41,Left
1615,2024-02-25 16:09:42,Left
1616,2024-02-25 16:09:42,Left
1617,2024-02-25 16:09:42,Left
1618,2024-02-25 16:09:43,Left
1619,2024-02-25 16:09:43,Left
1620,2024-02-25 16:09:43,Left
1621,2024-02-25 16:09:44,Left
1622,2024-02-25 16:09:44,Left
1623,2024-02-25 16:09:44,Left
1624,2024-02-25 16:09:45,Left
1625,2024-02-25 16:09:45,Left
1626,2024-02-25 16:09:45,Left
1627,2024-02-25 16:09:46,Left
1628,2024-02-25 16:09:46,Left
1629,2024-02-25 16:09:46,Left
1630,2024-02-25 16:09:47,Left
1631,2024-02-25 16:09:47,Left
1632,2024-02-25 16:09:47,Left
1633,2024-02-25 16:09:48,Left
1634,2024-02-25 16:09:48,Right
1635,2024-02-25 16:09:48,Left
1636,2024-02-25 16:09:49,Left
1637,2024-02-25 16:09:49,Left
1638,2024-02-25 16:09:49,Left
1639,2024-02-25 16:09:50,Left
1640,2024-02-25 16:09:50,Left
1641,2024-02-25 16:09:50,Left
1642,2024-02-25 16:10:20,Left
1643,2024-02-25 16:10:20,Left
1644,2024-02-25 16:10:20,Left
1645,2024-02-25 16:10:21,Left
1646,2024-02-25 16:10:21,Left
1647,2024-02-25 16:10:21,Left
1648,2024-02-25 16:10:22,Left
1649,2024-02-25 16:10:22,Left
1650,2024-02-25 16:10:22,Left
1651,2024-02-25 16:10:23,Left
1652,2024-02-25 16:10:23,Left
1653,2024-02-25 16:10:23,Left
1654,2024-02-25 16:10:24,Left
1655,2024-02-25 16:10:24,Left
1656,2024-02-25 16:10:24,Left
1657,2024-02-25 16:10:25,Left
1658,2024-02-25 16:10:25,Left
1659,2024-02-25 16:10:25,Left
1660,2024-02-25 16:10:26,Left
1661,2024-02-25 16:10:26,Left
1662,2024-02-25 16:10:26,Left
1663,2024-02-25 16:10:27,Left
1664,2024-02-25 16:10:27,Left
1665,2024-02-25 16:10:27,Left
1666,2024-02-25 16:10:28,Left
1667,2024-02-25 16:10:28,Left
1668,2024-02-25 16:10:28,Left
1669,2024-02-25 16:10:29,Left
1670,2024-02-25 16:10:29,Left
1671,2024-02-25 16:10:29,Left
1672,2024-02-25 16:10:30,Left
1673,2024-02-25 16:10:30,Left
1674,2024-02-25 16:10:30,Left
1675,2024-02-25 16:10:31,Left
1676,2024-02-25 16:10:31,Left
1677,2024-02-25 16:10:31,Left
1678,2024-02-25 16:10:32,Left
1679,2024-02-25 16:10:32,Left
1680,2024-02-25 16:10:32,Left
1681,2024-02-25 16:10:33,Left
1682,2024-02-25 16:10:33,Left
1683,2024-02-25 16:10:33,Left
1684,2024-02-25 16:10:34,Left
1685,2024-02-25 16:10:34,Left
1686,2024-02-25 16:10:34,Straight
1687,2024-02-25 16:10:35,Left
1688,2024-02-25 16:10:35,Left
1689,2024-02-25 16:10:35,Left
1690,2024-02-25 16:10:36,Left
1691,2024-02-25 16:10:36,Left
1692,2024-02-25 16:10:36,Left
1693,2024-02-25 16:10:37,Left
1694,2024-02-25 16:10:37,Left
1695,2024-02-25 16:10:37,Left
1696,2024-02-25 16:10:38,Left
1697,2024-02-25 16:10:38,Left
1698,2024-02-25 16:10:38,Left
1699,2024-02-25 16:10:39,Left
1700,2024-02-25 16:10:39,Straight
1701,2024-02-25 16:10:39,Left
1702,2024-02-25 16:10:40,Left
1703,2024-02-25 16:10:40,Left
1704,2024-02-25 16:10:40,Left
1705,2024-02-25 16:10:41,Left
1706,2024-02-25 16:10:41,Left
1707,2024-02-25 16:10:41,Left
1708,2024-02-25 16:10:42,Left
1709,2024-02-25 16:10:42,Left
1710,2024-02-25 16:10:42,Left
1711,2024-02-25 16:10:43,Left
1712,2024-02-25 16:10:43,Left
1713,2024-02-25 16:10:43,Left
1714,2024-02-25 16:10:44,Left
1715,2024-02-25 16:10:44,Left
1716,2024-02-25 16:10:44,Left
1717,2024-02-25 16:10:45,Left
1718,2024-02-25 16:10:45,Left
1719,2024-02-25 16:10:45,Left
1720,2024-02-25 16:10:46,Left
1721,2024-02-25 16:10:46,Left
1722,2024-02-25 16:10:46,Left
1723,2024-02-25 16:10:47,Left
1724,2024-02-25 16:10:47,Left
1725,2024-02-25 16:10:47,Left
1726,2024-02-25 16:10:48,Left
1727,2024-02-25 16:10:48,Left
1728,2024-02-25 16:10:48,Left
1729,2024-02-25 16:10:49,Left
1730,2024-02-25 16:10:49,Left
1731,2024-02-25 16:10:49,Left
1732,2024-02-25 16:10:50,Left
1733,2024-02-25 16:10:50,Left
1734,2024-02-25 16:10:50,Left
1735,2024-02-25 16:10:51,Left
1736,2024-02-25 16:10:51,Left
1737,2024-02-25 16:10:51,Left
1738,2024-02-25 16:10:52,Left
1739,2024-02-25 16:10:52,Left
1740,2024-02-25 16:10:52,Left
1741,2024-02-25 16:10:53,Left
1742,2024-02-25 16:10:53,Left
1743,2024-02-25 16:10:53,Left
1744,2024-02-25 16:10:54,Left
1745,2024-02-25 16:10:54,Left
1746,2024-02-25 16:10:54,Left
1747,2024-02-25 16:10:55,Left
1748,2024-02-25 16:10:55,Left
1749,2024-02-25 16:10:55,Left
1750,2024-02-25 16:10:56,Left
1751,2024-02-25 16:10:56,Left
1752,2024-02-25 16:10:56,Left
1753,2024-02-25 16:10:57,Left
1754,2024-02-25 16:10:57,Left
1755,2024-02-25 16:10:57,Left
1756,2024-02-25 16:10:58,Left
1757,2024-02-25 16:10:58,Left
1758,2024-02-25 16:10:58,Left
1759,2024-02-25 16:10:59,Left
1760,2024-02-25 16:10:59,Straight
1761,2024-02-25 16:10:59,Left
1762,2024-02-25 16:11:00,Left
1763,2024-02-25 16:11:00,Left
1764,2024-02-25 16:11:00,Straight
1765,2024-02-25 16:11:01,Left
1766,2024-02-25 16:11:01,Left
1767,2024-02-25 16:11:01,Left
1768,2024-02-25 16:11:02,Left
1769,2024-02-25 16:11:02,Left
1770,2024-02-25 16:11:02,Left
1771,2024-02-25 16:11:03,Straight
1772,2024-02-25 16:11:03,Left
1773,2024-02-25 16:11:03,Left
1774,2024-02-25 16:11:04,Left
1775,2024-02-25 16:11:04,Left
1776,2024-02-25 16:11:04,Left
1777,2024-02-25 16:11:05,Left
1778,2024-02-25 16:11:05,Left
1779,2024-02-25 16:11:05,Left
1780,2024-02-25 16:11:06,Left
1781,2024-02-25 16:11:06,Left
1782,2024-02-25 16:11:06,Left
1783,2024-02-25 16:11:07,Left
1784,2024-02-25 16:11:07,Left
1785,2024-02-25 16:11:07,Left
1786,2024-02-25 16:11:08,Left
1787,2024-02-25 16:11:08,Left
1788,2024-02-25 16:11:08,Left
1789,2024-02-25 16:11:09,Left
1790,2024-02-25 16:11:09,Left
1791,2024-02-25 16:11:09,Straight
1792,2024-02-25 16:11:10,Left
1793,2024-02-25 16:11:10,Left
1794,2024-02-25 16:11:10,Left
1795,2024-02-25 16:11:11,Left
1796,2024-02-25 16:11:11,Straight
1797,2024-02-25 16:11:11,Left
1798,2024-02-25 16:11:12,Left
1799,2024-02-25 16:11:12,Straight
1800,2024-02-25 16:11:12,Left
1801,2024-02-25 16:11:13,Left
1802,2024-02-25 16:11:13,Straight
1803,2024-02-25 16:11:13,Left
1804,2024-02-25 16:11:14,Straight
1805,2024-02-25 16:11:14,Left
1806,2024-02-25 16:11:14,Straight
1807,2024-02-25 16:11:15,Left
1808,2024-02-25 16:11:15,Straight
1809,2024-02-25 16:11:15,Left
1810,2024-02-25 16:11:16,Left
1811,2024-02-25 16:11:16,Left
1812,2024-02-25 16:11:16,Straight
1813,2024-02-25 16:11:17,Left
1814,2024-02-25 16:11:17,Straight
1815,2024-02-25 16:11:17,Left
1816,2024-02-25 16:11:18,Left
1817,2024-02-25 16:11:18,Straight
1818,2024-02-25 16:11:18,Left
1819,2024-02-25 16:11:19,Straight
1820,2024-02-25 16:11:19,Left
1821,2024-02-25 16:11:19,Left
1822,2024-02-25 16:11:20,Straight
1823,2024-02-25 16:11:20,Straight
1824,2024-02-25 16:11:20,Left
1825,2024-02-25 16:11:20,Straight
1826,2024-02-25 16:11:21,Straight
1827,2024-02-25 16:11:21,Straight
1828,2024-02-25 16:11:21,Straight
1829,2024-02-25 16:11:22,Left
1830,2024-02-25 16:11:22,Straight
1831,2024-02-25 16:11:22,Left
1832,2024-02-25 16:11:23,Straight
1833,2024-02-25 16:11:23,Left
1834,2024-02-25 16:11:23,Left
1835,2024-02-25 16:11:24,Left
1836,2024-02-25 16:11:24,Left
1837,2024-02-25 16:11:24,Left
1838,2024-02-25 16:11:25,Left
1839,2024-02-25 16:11:25,Left
1840,2024-02-25 16:11:25,Left
1841,2024-02-25 16:11:26,Left
1842,2024-02-25 16:11:26,Left
1843,2024-02-25 16:11:26,Left
1844,2024-02-25 16:11:27,Left
1845,2024-02-25 16:11:27,Straight
1846,2024-02-25 16:11:27,Left
1847,2024-02-25 16:11:28,Straight
1848,2024-02-25 16:11:28,Straight
1849,2024-02-25 16:11:28,Left
1850,2024-02-25 16:11:29,Left
1851,2024-02-25 16:11:29,Straight
1852,2024-02-25 16:11:29,Left
1853,2024-02-25 16:11:30,Left
1854,2024-02-25 16:11:30,Left
1855,2024-02-25 16:11:30,Left
1856,2024-02-25 16:11:31,Left
1857,2024-02-25 16:11:31,Straight
1858,2024-02-25 16:11:31,Left
1859,2024-02-25 16:11:32,Left
1860,2024-02-25 16:11:32,Left
1861,2024-02-25 16:11:32,Left
1862,2024-02-25 16:11:33,Left
1863,2024-02-25 16:11:33,Left
1864,2024-02-25 16:11:33,Left
1865,2024-02-25 16:11:34,Straight
1866,2024-02-25 16:11:34,Straight
1867,2024-02-25 16:11:34,Straight
1868,2024-02-25 16:11:35,Left
1869,2024-02-25 16:11:35,Left
1870,2024-02-25 16:11:35,Left
1871,2024-02-25 16:11:36,Left
1872,2024-02-25 16:11:36,Left
1873,2024-02-25 16:11:36,Left
1874,2024-02-25 16:11:37,Left
1875,2024-02-25 16:11:37,Left
1876,2024-02-25 16:11:37,Left
1877,2024-02-25 16:11:38,Left
1878,2024-02-25 16:11:38,Left
1879,2024-02-25 16:11:38,Left
1880,2024-02-25 16:11:39,Left
1881,2024-02-25 16:11:39,Left
1882,2024-02-25 16:11:39,Left
1883,2024-02-25 16:11:40,Left
1884,2024-02-25 16:11:40,Left
1885,2024-02-25 16:11:40,Left
1886,2024-02-25 16:11:41,Straight
1887,2024-02-25 16:11:41,Straight
1888,2024-02-25 16:11:41,Straight
1889,2024-02-25 16:11:42,Straight
1890,2024-02-25 16:11:42,Straight
1891,2024-02-25 16:11:42,Straight
1892,2024-02-25 16:11:43,Straight
1893,2024-02-25 16:11:43,Straight
1894,2024-02-25 16:11:43,Left
1895,2024-02-25 16:11:44,Left
1896,2024-02-25 16:11:44,Left
1897,2024-02-25 16:11:44,Straight
1898,2024-02-25 16:11:45,Straight
1899,2024-02-25 16:11:45,Straight
1900,2024-02-25 16:11:45,Left
1901,2024-02-25 16:11:46,Straight
1902,2024-02-25 16:11:46,Left
1903,2024-02-25 16:11:46,Left
1904,2024-02-25 16:11:47,Straight
1905,2024-02-25 16:11:47,Left
1906,2024-02-25 16:11:47,Left
1907,2024-02-25 16:11:48,Left
1908,2024-02-25 16:11:48,Straight
1909,2024-02-25 16:11:48,Left
1910,2024-02-25 16:11:49,Left
1911,2024-02-25 16:11:49,Left
1912,2024-02-25 16:11:49,Left
1913,2024-02-25 16:11:50,Left
1914,2024-02-25 16:11:50,Left
1915,2024-02-25 16:11:50,Left
1916,2024-02-25 16:11:51,Left
1917,2024-02-25 16:11:51,Left
1918,2024-02-25 16:11:51,Left
1919,2024-02-25 16:11:52,Left
1920,2024-02-25 16:11:52,Left
1921,2024-02-25 16:11:52,Left
1922,2024-02-25 16:11:53,Left
1923,2024-02-25 16:11:53,Left
1924,2024-02-25 16:11:53,Straight
1925,2024-02-25 16:11:54,Left
1926,2024-02-25 16:11:54,Left
1927,2024-02-25 16:11:54,Left
1928,2024-02-25 16:11:55,Left
1929,2024-02-25 16:11:55,Left
1930,2024-02-25 16:11:55,Left
1931,2024-02-25 16:11:56,Straight
1932,2024-02-25 16:11:56,Straight
1933,2024-02-25 16:11:56,Straight
1934,2024-02-25 16:11:57,Left
1935,2024-02-25 16:11:57,Left
1936,2024-02-25 16:11:57,Straight
1937,2024-02-25 16:11:58,Left
1938,2024-02-25 16:11:58,Left
1939,2024-02-25 16:11:58,Straight
1940,2024-02-25 16:11:59,Left
1941,2024-02-25 16:11:59,Left
1942,2024-02-25 16:11:59,Straight
1943,2024-02-25 16:12:00,Left
1944,2024-02-25 16:12:00,Left
1945,2024-02-25 16:12:00,Left
1946,2024-02-25 16:12:01,Left
1947,2024-02-25 16:12:01,Left
1948,2024-02-25 16:12:01,Left
1949,2024-02-25 16:12:02,Straight
1950,2024-02-25 16:12:02,Left
1951,2024-02-25 16:12:02,Left
1952,2024-02-25 16:12:03,Left
1953,2024-02-25 16:12:03,Left
1954,2024-02-25 16:12:03,Left
1955,2024-02-25 16:12:04,Left
1956,2024-02-25 16:12:04,Left
1957,2024-02-25 16:12:04,Left
1958,2024-02-25 16:12:05,Straight
1959,2024-02-25 16:12:05,Straight
1960,2024-02-25 16:12:05,Left
1961,2024-02-25 16:12:06,Left
1962,2024-02-25 16:12:06,Left
1963,2024-02-25 16:12:06,Straight
1964,2024-02-25 16:12:07,Straight
1965,2024-02-25 16:12:07,Left
1966,2024-02-25 16:12:07,Left
1967,2024-02-25 16:12:08,Straight
1968,2024-02-25 16:12:08,Left
1969,2024-02-25 16:12:08,Left
1970,2024-02-25 16:12:09,Left
1971,2024-02-25 16:12:09,Left
1972,2024-02-25 16:12:09,Straight
1973,2024-02-25 16:12:10,Straight
1974,2024-02-25 16:12:10,Left
1975,2024-02-25 16:12:10,Left
1976,2024-02-25 16:12:11,Left
1977,2024-02-25 16:12:11,Left
1978,2024-02-25 16:12:11,Left
1979,2024-02-25 16:12:12,Left
1980,2024-02-25 16:12:12,Straight
1981,2024-02-25 16:12:12,Left
1982,2024-02-25 16:12:13,Left
1983,2024-02-25 16:12:13,Left
1984,2024-02-25 16:12:13,Left
1985,2024-02-25 16:12:14,Left
1986,2024-02-25 16:12:14,Left
1987,2024-02-25 16:12:14,Left
1988,2024-02-25 16:12:15,Straight
1989,2024-02-25 16:12:15,Straight
1990,2024-02-25 16:12:15,Left
1991,2024-02-25 16:12:16,Left
1992,2024-02-25 16:12:16,Straight
1993,2024-02-25 16:12:16,Straight
1994,2024-02-25 16:12:17,Straight
1995,2024-02-25 16:12:17,Straight
1996,2024-02-25 16:12:17,Straight
1997,2024-02-25 16:12:18,Straight
1998,2024-02-25 16:12:18,Straight
1999,2024-02-25 16:12:18,Straight
2000,2024-02-25 16:12:19,Straight
2001,2024-02-25 16:12:19,Left
2002,2024-02-25 16:12:19,Left
2003,2024-02-25 16:12:20,Left
2004,2024-02-25 16:12:20,Left
2005,2024-02-25 16:12:20,Left
2006,2024-02-25 16:12:20,Left
2007,2024-02-25 16:12:21,Left
2008,2024-02-25 16:12:21,Straight
2009,2024-02-25 16:12:21,Left
2010,2024-02-25 16:12:22,Left
2011,2024-02-25 16:12:22,Left
2012,2024-02-25 16:12:22,Left
2013,2024-02-25 16:12:23,Left
2014,2024-02-25 16:12:23,Left
2015,2024-02-25 16:12:23,Left
2016,2024-02-25 16:12:24,Straight
2017,2024-02-25 16:12:24,Left
2018,2024-02-25 16:12:24,Left
2019,2024-02-25 16:12:25,Left
2020,2024-02-25 16:12:25,Left
2021,2024-02-25 16:12:25,Left
2022,2024-02-25 16:12:26,Left
2023,2024-02-25 16:12:26,Left
2024,2024-02-25 16:12:26,Left
2025,2024-02-25 16:12:27,Left
2026,2024-02-25 16:12:27,Left
2027,2024-02-25 16:12:27,Left
2028,2024-02-25 16:12:28,Left
2029,2024-02-25 16:12:28,Left
2030,2024-02-25 16:12:28,Left
2031,2024-02-25 16:12:29,Left
2032,2024-02-25 16:12:29,Left
2033,2024-02-25 16:12:29,Left
2034,2024-02-25 16:12:30,Left
2035,2024-02-25 16:12:30,Left
2036,2024-02-25 16:12:30,Left
2037,2024-02-25 16:12:31,Straight
2038,2024-02-25 16:12:31,Straight
2039,2024-02-25 16:12:31,Left
2040,2024-02-25 16:12:32,Left
2041,2024-02-25 16:12:32,Left
2042,2024-02-25 16:12:32,Left
2043,2024-02-25 16:12:33,Left
2044,2024-02-25 16:12:33,Left
2045,2024-02-25 16:12:33,Left
2046,2024-02-25 16:12:34,Left
2047,2024-02-25 16:12:34,Left
2048,2024-02-25 16:12:34,Straight
2049,2024-02-25 16:12:35,Left
2050,2024-02-25 16:12:35,Straight
2051,2024-02-25 16:12:35,Straight
2052,2024-02-25 16:12:36,Left
2053,2024-02-25 16:12:36,Left
2054,2024-02-25 16:12:36,Straight
2055,2024-02-25 16:12:37,Straight
2056,2024-02-25 16:12:37,Straight
2057,2024-02-25 16:12:37,Straight
2058,2024-02-25 16:12:38,Straight
2059,2024-02-25 16:12:38,Straight
2060,2024-02-25 16:12:38,Left
2061,2024-02-25 16:12:39,Left
2062,2024-02-25 16:12:39,Left
2063,2024-02-25 16:12:39,Left
2064,2024-02-25 16:12:40,Left
2065,2024-02-25 16:12:40,Left
2066,2024-02-25 16:12:40,Left
2067,2024-02-25 16:12:41,Left
2068,2024-02-25 16:12:41,Left
2069,2024-02-25 16:12:41,Left
2070,2024-02-25 16:12:42,Left
2071,2024-02-25 16:12:42,Left
2072,2024-02-25 16:12:42,Left
2073,2024-02-25 16:12:43,Left
2074,2024-02-25 16:12:43,Left
2075,2024-02-25 16:12:43,Left
2076,2024-02-25 16:12:44,Left
2077,2024-02-25 16:12:44,Left
2078,2024-02-25 16:12:44,Left
2079,2024-02-25 16:12:45,Straight
2080,2024-02-25 16:12:45,Straight
2081,2024-02-25 16:12:45,Left
2082,2024-02-25 16:12:46,Left
2083,2024-02-25 16:12:46,Left
2084,2024-02-25 16:12:46,Straight
2085,2024-02-25 16:12:47,Left
2086,2024-02-25 16:12:47,Straight
2087,2024-02-25 16:12:47,Left
2088,2024-02-25 16:12:48,Straight
2089,2024-02-25 16:12:48,Straight
2090,2024-02-25 16:12:48,Left
2091,2024-02-25 16:12:49,Left
2092,2024-02-25 16:12:49,Left
2093,2024-02-25 16:12:49,Straight
2094,2024-02-25 16:12:50,Straight
2095,2024-02-25 16:12:50,Straight
2096,2024-02-25 16:12:50,Left
2097,2024-02-25 16:12:51,Left
2098,2024-02-25 16:12:51,Straight
2099,2024-02-25 16:12:51,Straight
2100,2024-02-25 16:12:52,Left
2101,2024-02-25 16:12:52,Straight
2102,2024-02-25 16:12:52,Left
2103,2024-02-25 16:12:53,Left
2104,2024-02-25 16:12:53,Straight
2105,2024-02-25 16:12:53,Straight
2106,2024-02-25 16:12:54,Left
2107,2024-02-25 16:12:54,Left
2108,2024-02-25 16:12:54,Left
2109,2024-02-25 16:12:55,Left
2110,2024-02-25 16:12:55,Left
2111,2024-02-25 16:12:55,Left
2112,2024-02-25 16:12:56,Left
2113,2024-02-25 16:12:56,Left
2114,2024-02-25 16:12:56,Left
2115,2024-02-25 16:12:57,Left
2116,2024-02-25 16:12:57,Left
2117,2024-02-25 16:12:57,Left
2118,2024-02-25 16:12:58,Left
2119,2024-02-25 16:12:58,Left
2120,2024-02-25 16:12:58,Left
2121,2024-02-25 16:12:59,Left
2122,2024-02-25 16:12:59,Straight
2123,2024-02-25 16:12:59,Straight
2124,2024-02-25 16:13:00,Left
2125,2024-02-25 16:13:00,Straight
2126,2024-02-25 16:13:00,Straight
2127,2024-02-25 16:13:01,Straight
2128,2024-02-25 16:13:01,Left
2129,2024-02-25 16:13:01,Straight
2130,2024-02-25 16:13:02,Straight
2131,2024-02-25 16:13:02,Left
2132,2024-02-25 16:13:02,Left
2133,2024-02-25 16:13:03,Straight
2134,2024-02-25 16:13:03,Straight
2135,2024-02-25 16:13:03,Straight
2136,2024-02-25 16:13:04,Left
2137,2024-02-25 16:13:04,Straight
2138,2024-02-25 16:13:04,Left
2139,2024-02-25 16:13:05,Straight
2140,2024-02-25 16:13:05,Left
2141,2024-02-25 16:13:05,Left
2142,2024-02-25 16:13:06,Left
2143,2024-02-25 16:13:06,Left
2144,2024-02-25 16:13:06,Straight
2145,2024-02-25 16:13:07,Straight
2146,2024-02-25 16:13:07,Left
2147,2024-02-25 16:13:07,Left
2148,2024-02-25 16:13:08,Left
2149,2024-02-25 16:13:08,Left
2150,2024-02-25 16:13:08,Left
2151,2024-02-25 16:13:09,Left
2152,2024-02-25 16:13:09,Left
2153,2024-02-25 16:13:09,Left
2154,2024-02-25 16:13:10,Left
2155,2024-02-25 16:13:10,Left
2156,2024-02-25 16:13:10,Left
2157,2024-02-25 16:13:11,Left
2158,2024-02-25 16:13:11,Left
2159,2024-02-25 16:13:11,Left
2160,2024-02-25 16:13:12,Straight
2161,2024-02-25 16:13:12,Left
2162,2024-02-25 16:13:12,Straight
2163,2024-02-25 16:13:13,Straight
2164,2024-02-25 16:13:13,Left
2165,2024-02-25 16:13:13,Left
2166,2024-02-25 16:13:14,Left
2167,2024-02-25 16:13:14,Straight
2168,2024-02-25 16:13:14,Straight
2169,2024-02-25 16:13:15,Straight
2170,2024-02-25 16:13:15,Left
2171,2024-02-25 16:13:15,Left
2172,2024-02-25 16:13:16,Straight
2173,2024-02-25 16:13:16,Left
2174,2024-02-25 16:13:16,Left
2175,2024-02-25 16:13:17,Left
2176,2024-02-25 16:13:17,Left
2177,2024-02-25 16:13:17,Left
2178,2024-02-25 16:13:18,Straight
2179,2024-02-25 16:13:18,Left
2180,2024-02-25 16:13:18,Straight
2181,2024-02-25 16:13:19,Straight
2182,2024-02-25 16:13:19,Left
2183,2024-02-25 16:13:19,Left
2184,2024-02-25 16:13:20,Left
2185,2024-02-25 16:13:20,Left
2186,2024-02-25 16:13:20,Left
2187,2024-02-25 16:13:20,Left
2188,2024-02-25 16:13:21,Left
2189,2024-02-25 16:13:21,Left
2190,2024-02-25 16:13:21,Left
2191,2024-02-25 16:13:22,Straight
2192,2024-02-25 16:13:22,Left
2193,2024-02-25 16:13:22,Left
2194,2024-02-25 16:13:23,Left
2195,2024-02-25 16:13:23,Left
2196,2024-02-25 16:13:23,Left
2197,2024-02-25 16:13:24,Left
2198,2024-02-25 16:13:24,Left
2199,2024-02-25 16:13:24,Left
2200,2024-02-25 16:13:25,Left
2201,2024-02-25 16:13:25,Straight
2202,2024-02-25 16:13:25,Left
2203,2024-02-25 16:13:26,Left
2204,2024-02-25 16:13:26,Straight
2205,2024-02-25 16:13:26,Straight
2206,2024-02-25 16:13:27,Straight
2207,2024-02-25 16:13:27,Left
2208,2024-02-25 16:13:27,Left
2209,2024-02-25 16:13:28,Straight
2210,2024-02-25 16:13:28,Left
2211,2024-02-25 16:13:28,Left
2212,2024-02-25 16:13:29,Left
2213,2024-02-25 16:13:29,Straight
2214,2024-02-25 16:13:29,Straight
2215,2024-02-25 16:13:30,Left
2216,2024-02-25 16:13:30,Straight
2217,2024-02-25 16:13:30,Straight
2218,2024-02-25 16:13:31,Straight
2219,2024-02-25 16:13:31,Straight
2220,2024-02-25 16:13:31,Left
2221,2024-02-25 16:13:32,Left
2222,2024-02-25 16:13:32,Straight
2223,2024-02-25 16:13:32,Right
2224,2024-02-25 16:13:33,Straight
2225,2024-02-25 16:13:33,Left
2226,2024-02-25 16:13:33,Straight
2227,2024-02-25 16:13:34,Straight
2228,2024-02-25 16:13:34,Straight
2229,2024-02-25 16:13:34,Left
2230,2024-02-25 16:13:35,Left
2231,2024-02-25 16:13:35,Left
2232,2024-02-25 16:13:35,Straight
2233,2024-02-25 16:13:36,Left
2234,2024-02-25 16:13:36,Left
